3,maximum,precision,polish,0.7777777777777778
3,maximum,recall,polish,0.7
3,maximum,f1,polish,0.7368421052631577
3,maximum,accuracy,polish,0.9166666666666666
3,maximum,precision,spanish,0.8
3,maximum,recall,spanish,0.4
3,maximum,f1,spanish,0.5333333333333333
3,maximum,accuracy,spanish,0.8833333333333333
3,cosine,precision,english,1.0
3,cosine,recall,english,1.0
3,cosine,f1,english,1.0
3,cosine,accuracy,english,1.0
3,cosine,precision,finnish,1.0
3,cosine,recall,finnish,1.0
3,cosine,f1,finnish,1.0
3,cosine,accuracy,finnish,1.0
3,cosine,precision,german,1.0
3,cosine,recall,german,1.0
3,cosine,f1,german,1.0
3,cosine,accuracy,german,1.0
3,cosine,precision,italian,1.0
3,cosine,recall,italian,1.0
3,cosine,f1,italian,1.0
3,cosine,accuracy,italian,1.0
3,cosine,precision,polish,1.0
3,cosine,recall,polish,1.0
3,cosine,f1,polish,1.0
3,cosine,accuracy,polish,1.0
3,cosine,precision,spanish,1.0
3,cosine,recall,spanish,1.0
3,cosine,f1,spanish,1.0
3,cosine,accuracy,spanish,1.0
4,euclidean,precision,english,1.0
4,euclidean,recall,english,0.6
4,euclidean,f1,english,0.7499999999999999
4,euclidean,accuracy,english,0.9333333333333333
4,euclidean,precision,finnish,1.0
4,euclidean,recall,finnish,1.0
4,euclidean,f1,finnish,1.0
4,euclidean,accuracy,finnish,1.0
4,euclidean,precision,german,1.0
4,euclidean,recall,german,1.0
4,euclidean,f1,german,1.0
4,euclidean,accuracy,german,1.0
4,euclidean,precision,italian,0.6666666666666666
4,euclidean,recall,italian,1.0
4,euclidean,f1,italian,0.8
4,euclidean,accuracy,italian,0.9166666666666666
4,euclidean,precision,polish,1.0
4,euclidean,recall,polish,1.0
4,euclidean,f1,polish,1.0
4,euclidean,accuracy,polish,1.0
4,euclidean,precision,spanish,0.8888888888888888
4,euclidean,recall,spanish,0.8
4,euclidean,f1,spanish,0.8421052631578948
4,euclidean,accuracy,spanish,0.95
4,manhattan,precision,english,NaN
4,manhattan,recall,english,0.0
4,manhattan,f1,english,NaN
4,manhattan,accuracy,english,0.8333333333333334
4,manhattan,precision,finnish,NaN
4,manhattan,recall,finnish,0.0
4,manhattan,f1,finnish,NaN
4,manhattan,accuracy,finnish,0.8333333333333334
4,manhattan,precision,german,NaN
4,manhattan,recall,german,0.0
4,manhattan,f1,german,NaN
4,manhattan,accuracy,german,0.8333333333333334
4,manhattan,precision,italian,NaN
4,manhattan,recall,italian,0.0
4,manhattan,f1,italian,NaN
4,manhattan,accuracy,italian,0.8333333333333334
4,manhattan,precision,polish,0.16666666666666666
4,manhattan,recall,polish,1.0
4,manhattan,f1,polish,0.2857142857142857
4,manhattan,accuracy,polish,0.16666666666666666
4,manhattan,precision,spanish,NaN
4,manhattan,recall,spanish,0.0
4,manhattan,f1,spanish,NaN
4,manhattan,accuracy,spanish,0.8333333333333334
4,maximum,precision,english,NaN
4,maximum,recall,english,0.0
4,maximum,f1,english,NaN
4,maximum,accuracy,english,0.8333333333333334
4,maximum,precision,finnish,0.35294117647058826
4,maximum,recall,finnish,0.6
4,maximum,f1,finnish,0.4444444444444445
4,maximum,accuracy,finnish,0.75
4,maximum,precision,german,0.5
4,maximum,recall,german,0.4
4,maximum,f1,german,0.4444444444444445
4,maximum,accuracy,german,0.8333333333333334
4,maximum,precision,italian,0.34615384615384615
4,maximum,recall,italian,0.9
4,maximum,f1,italian,0.5
4,maximum,accuracy,italian,0.7
4,maximum,precision,polish,1.0
4,maximum,recall,polish,0.5
4,maximum,f1,polish,0.6666666666666666
4,maximum,accuracy,polish,0.9166666666666666
4,maximum,precision,spanish,1.0
4,maximum,recall,spanish,0.4
4,maximum,f1,spanish,0.5714285714285715
4,maximum,accuracy,spanish,0.9
4,cosine,precision,english,1.0
4,cosine,recall,english,0.6
4,cosine,f1,english,0.7499999999999999
4,cosine,accuracy,english,0.9333333333333333
4,cosine,precision,finnish,1.0
4,cosine,recall,finnish,1.0
4,cosine,f1,finnish,1.0
4,cosine,accuracy,finnish,1.0
4,cosine,precision,german,1.0
4,cosine,recall,german,1.0
4,cosine,f1,german,1.0
4,cosine,accuracy,german,1.0
4,cosine,precision,italian,0.6666666666666666
4,cosine,recall,italian,1.0
4,cosine,f1,italian,0.8
4,cosine,accuracy,italian,0.9166666666666666
4,cosine,precision,polish,1.0
4,cosine,recall,polish,1.0
4,cosine,f1,polish,1.0
4,cosine,accuracy,polish,1.0
4,cosine,precision,spanish,0.8888888888888888
4,cosine,recall,spanish,0.8
4,cosine,f1,spanish,0.8421052631578948
4,cosine,accuracy,spanish,0.95
5,euclidean,precision,english,1.0
5,euclidean,recall,english,0.4
5,euclidean,f1,english,0.5714285714285715
5,euclidean,accuracy,english,0.9
5,euclidean,precision,finnish,0.9090909090909091
5,euclidean,recall,finnish,1.0
5,euclidean,f1,finnish,0.9523809523809523
5,euclidean,accuracy,finnish,0.9833333333333333
5,euclidean,precision,german,0.8333333333333334
5,euclidean,recall,german,1.0
5,euclidean,f1,german,0.9090909090909091
5,euclidean,accuracy,german,0.9666666666666667
5,euclidean,precision,italian,0.7142857142857143
5,euclidean,recall,italian,1.0
5,euclidean,f1,italian,0.8333333333333333
5,euclidean,accuracy,italian,0.9333333333333333
5,euclidean,precision,polish,0.9090909090909091
5,euclidean,recall,polish,1.0
5,euclidean,f1,polish,0.9523809523809523
5,euclidean,accuracy,polish,0.9833333333333333
5,euclidean,precision,spanish,0.875
5,euclidean,recall,spanish,0.7
5,euclidean,f1,spanish,0.7777777777777777
5,euclidean,accuracy,spanish,0.9333333333333333
5,manhattan,precision,english,NaN
5,manhattan,recall,english,0.0
5,manhattan,f1,english,NaN
5,manhattan,accuracy,english,0.8333333333333334
5,manhattan,precision,finnish,NaN
5,manhattan,recall,finnish,0.0
5,manhattan,f1,finnish,NaN
5,manhattan,accuracy,finnish,0.8333333333333334
5,manhattan,precision,german,NaN
5,manhattan,recall,german,0.0
5,manhattan,f1,german,NaN
5,manhattan,accuracy,german,0.8333333333333334
5,manhattan,precision,italian,NaN
5,manhattan,recall,italian,0.0
5,manhattan,f1,italian,NaN
5,manhattan,accuracy,italian,0.8333333333333334
5,manhattan,precision,polish,0.16666666666666666
5,manhattan,recall,polish,1.0
5,manhattan,f1,polish,0.2857142857142857
5,manhattan,accuracy,polish,0.16666666666666666
5,manhattan,precision,spanish,NaN
5,manhattan,recall,spanish,0.0
5,manhattan,f1,spanish,NaN
5,manhattan,accuracy,spanish,0.8333333333333334
5,maximum,precision,english,NaN
5,maximum,recall,english,0.0
5,maximum,f1,english,NaN
5,maximum,accuracy,english,0.8333333333333334
5,maximum,precision,finnish,1.0
5,maximum,recall,finnish,0.1
5,maximum,f1,finnish,0.18181818181818182
5,maximum,accuracy,finnish,0.85
5,maximum,precision,german,1.0
5,maximum,recall,german,0.1
5,maximum,f1,german,0.18181818181818182
5,maximum,accuracy,german,0.85
5,maximum,precision,italian,0.4166666666666667
5,maximum,recall,italian,0.5
5,maximum,f1,italian,0.45454545454545453
5,maximum,accuracy,italian,0.8
5,maximum,precision,polish,0.21212121212121213
5,maximum,recall,polish,0.7
5,maximum,f1,polish,0.3255813953488372
5,maximum,accuracy,polish,0.5166666666666667
5,maximum,precision,spanish,0.46153846153846156
5,maximum,recall,spanish,0.6
5,maximum,f1,spanish,0.5217391304347826
5,maximum,accuracy,spanish,0.8166666666666667
5,cosine,precision,english,1.0
5,cosine,recall,english,0.4
5,cosine,f1,english,0.5714285714285715
5,cosine,accuracy,english,0.9
5,cosine,precision,finnish,0.9090909090909091
5,cosine,recall,finnish,1.0
5,cosine,f1,finnish,0.9523809523809523
5,cosine,accuracy,finnish,0.9833333333333333
5,cosine,precision,german,0.8333333333333334
5,cosine,recall,german,1.0
5,cosine,f1,german,0.9090909090909091
5,cosine,accuracy,german,0.9666666666666667
5,cosine,precision,italian,0.7142857142857143
5,cosine,recall,italian,1.0
5,cosine,f1,italian,0.8333333333333333
5,cosine,accuracy,italian,0.9333333333333333
5,cosine,precision,polish,0.9090909090909091
5,cosine,recall,polish,1.0
5,cosine,f1,polish,0.9523809523809523
5,cosine,accuracy,polish,0.9833333333333333
5,cosine,precision,spanish,0.875
5,cosine,recall,spanish,0.7
5,cosine,f1,spanish,0.7777777777777777
5,cosine,accuracy,spanish,0.9333333333333333
